id,latitude,longitude,date,grid_id
"1097",38.414995,-103.154204,2012-02-28,"2301"
"1098",38.572992,-103.151349,2012-02-28,"2301"
"1099",38.56395,-103.134216,2012-02-28,"2301"
"1100",38.371213,-103.128506,2012-02-28,"2301"
"1102",38.542534,-103.110422,2012-02-28,"2301"
"1103",38.617492,-103.067531,2012-02-28,"2301"
"1104",38.567286,-103.062296,2012-02-28,"2301"
"1105",38.506426,-103.041703,2012-02-28,"2301"
"1106",38.372413,-103.018738,2012-02-28,"2301"
"1107",38.33225,-103.003156,2012-02-28,"2301"
"1307",38.56583,-103.195632,2014-03-11,"2301"
"1308",38.565117,-103.16113,2014-03-11,"2301"
"1309",38.542036,-103.136145,2014-03-11,"2301"
"1310",38.333833,-103.056433,2014-03-11,"2301"
"1311",38.310514,-103.02669,2014-03-11,"2301"
"1312",38.553933,-103.019552,2014-03-11,"2301"
"1463",38.335346,-103.730313,2016-12-25,"2301"
"1464",38.331237,-103.390446,2016-12-25,"2301"
"1353",37.134643,-103.001407,2014-03-18,"2302"
"1348",36.839499,-103.706585,2014-03-18,"2303"
"1349",36.830933,-103.649478,2014-03-18,"2303"
"1350",36.819512,-103.40249,2014-03-18,"2303"
"1351",36.776682,-103.329679,2014-03-18,"2303"
"1280",35.074443,-103.219652,2013-02-09,"2304"
"1297",35.08934,-103.516145,2013-03-23,"2304"
"1298",35.353936,-103.478074,2013-03-23,"2304"
"1300",35.108376,-103.413352,2013-03-23,"2304"
"1",34.600848,-103.873379,2001-02-24,"2305"
"21",34.094982,-103.059737,2001-04-22,"2305"
"77",34.207959,-103.370921,2002-03-08,"2305"
"78",34.662563,-103.324494,2002-03-08,"2305"
"79",34.163868,-103.317431,2002-03-08,"2305"
"80",34.627184,-103.273725,2002-03-08,"2305"
"81",34.115753,-103.252034,2002-03-08,"2305"
"82",34.833767,-103.242067,2002-03-08,"2305"
"83",34.067502,-103.111409,2002-03-08,"2305"
"158",34.289957,-103.742562,2003-12-15,"2305"
"159",34.345356,-103.704944,2003-12-15,"2305"
"162",34.475713,-103.640418,2003-12-15,"2305"
"167",34.614775,-103.595707,2003-12-15,"2305"
"168",34.446714,-103.59388,2003-12-15,"2305"
"170",34.234645,-103.58242,2003-12-15,"2305"
"176",34.050755,-103.510552,2003-12-15,"2305"
"182",34.186033,-103.474899,2003-12-15,"2305"
"184",34.140579,-103.472843,2003-12-15,"2305"
"186",34.081907,-103.469519,2003-12-15,"2305"
"188",34.10908,-103.460538,2003-12-15,"2305"
"191",34.050839,-103.437901,2003-12-15,"2305"
"193",34.534409,-103.411699,2003-12-15,"2305"
"196",34.179155,-103.394714,2003-12-15,"2305"
"197",34.007044,-103.390512,2003-12-15,"2305"
"199",34.144311,-103.385051,2003-12-15,"2305"
"200",34.046052,-103.382056,2003-12-15,"2305"
"202",34.449708,-103.364601,2003-12-15,"2305"
"203",34.351251,-103.362087,2003-12-15,"2305"
"204",34.007068,-103.34254,2003-12-15,"2305"
"205",34.056467,-103.332683,2003-12-15,"2305"
"208",34.648831,-103.311385,2003-12-15,"2305"
"212",34.021027,-103.282412,2003-12-15,"2305"
"213",34.150258,-103.279569,2003-12-15,"2305"
"214",34.396582,-103.277552,2003-12-15,"2305"
"216",34.111778,-103.276954,2003-12-15,"2305"
"217",34.061873,-103.252089,2003-12-15,"2305"
"221",34.329444,-103.219484,2003-12-15,"2305"
"235",34.594788,-103.042498,2003-12-15,"2305"
"336",34.233848,-103.58832,2004-02-19,"2305"
"341",34.210098,-103.486152,2004-02-19,"2305"
"343",34.501227,-103.352389,2004-02-19,"2305"
"344",34.629839,-103.33547,2004-02-19,"2305"
"345",34.232353,-103.324153,2004-02-19,"2305"
"556",34.282012,-103.716672,2006-01-01,"2305"
"557",34.248741,-103.674152,2006-01-01,"2305"
"558",34.222389,-103.6309,2006-01-01,"2305"
"559",34.263797,-103.589665,2006-01-01,"2305"
"560",34.278883,-103.533041,2006-01-01,"2305"
"561",34.221961,-103.443913,2006-01-01,"2305"
"562",34.173495,-103.382081,2006-01-01,"2305"
"565",34.093731,-103.065396,2006-01-01,"2305"
"818",34.159723,-103.387592,2008-12-14,"2305"
"939",34.098576,-103.063253,2010-11-28,"2305"
"952",34.530409,-103.088184,2011-02-27,"2305"
"1041",34.323619,-103.598178,2012-02-20,"2305"
"1042",34.241291,-103.491819,2012-02-20,"2305"
"1043",34.216545,-103.472784,2012-02-20,"2305"
"1045",34.714803,-103.443989,2012-02-20,"2305"
"1046",34.165147,-103.372605,2012-02-20,"2305"
"1048",34.252713,-103.307173,2012-02-20,"2305"
"1049",34.165148,-103.248163,2012-02-20,"2305"
"1050",34.324392,-103.138124,2012-02-20,"2305"
"1051",34.365617,-103.102623,2012-02-20,"2305"
"1052",34.125707,-103.083873,2012-02-20,"2305"
"1053",34.319336,-103.031391,2012-02-20,"2305"
"1054",34.486929,-103.001112,2012-02-20,"2305"
"1101",34.063609,-103.11289,2012-02-28,"2305"
"1187",34.373889,-103.825909,2012-12-17,"2305"
"1188",34.322492,-103.619371,2012-12-17,"2305"
"1273",34.074335,-103.667965,2013-02-09,"2305"
"1274",34.734019,-103.510722,2013-02-09,"2305"
"1275",34.641105,-103.309138,2013-02-09,"2305"
"1276",34.184249,-103.307234,2013-02-09,"2305"
"1277",34.072071,-103.302743,2013-02-09,"2305"
"1278",34.512224,-103.301315,2013-02-09,"2305"
"1279",34.149984,-103.290102,2013-02-09,"2305"
"1281",34.587551,-103.195935,2013-02-09,"2305"
"1282",34.543918,-103.160154,2013-02-09,"2305"
"1283",34.405523,-103.132403,2013-02-09,"2305"
"1294",34.626773,-103.850935,2013-03-23,"2305"
"1295",34.370207,-103.827616,2013-03-23,"2305"
"1299",34.64105,-103.467247,2013-03-23,"2305"
"1302",34.584181,-103.022407,2013-03-23,"2305"
"149",33.772792,-103.965789,2003-12-15,"2306"
"150",33.811882,-103.958949,2003-12-15,"2306"
"156",33.999799,-103.780396,2003-12-15,"2306"
"161",33.720474,-103.649543,2003-12-15,"2306"
"164",33.686264,-103.620822,2003-12-15,"2306"
"165",33.633076,-103.620249,2003-12-15,"2306"
"166",33.925192,-103.616762,2003-12-15,"2306"
"169",33.839285,-103.586867,2003-12-15,"2306"
"172",33.858261,-103.56921,2003-12-15,"2306"
"173",33.916016,-103.564031,2003-12-15,"2306"
"174",33.735201,-103.518481,2003-12-15,"2306"
"175",33.685792,-103.512373,2003-12-15,"2306"
"177",33.741246,-103.505936,2003-12-15,"2306"
"179",33.959284,-103.485526,2003-12-15,"2306"
"180",33.892487,-103.48148,2003-12-15,"2306"
"190",33.866528,-103.442148,2003-12-15,"2306"
"192",33.751025,-103.435755,2003-12-15,"2306"
"194",33.709089,-103.407162,2003-12-15,"2306"
"195",33.950707,-103.402519,2003-12-15,"2306"
"198",33.987883,-103.385654,2003-12-15,"2306"
"201",33.727691,-103.370081,2003-12-15,"2306"
"206",33.221848,-103.321967,2003-12-15,"2306"
"207",33.796879,-103.313109,2003-12-15,"2306"
"209",33.784211,-103.308747,2003-12-15,"2306"
"210",33.804236,-103.301962,2003-12-15,"2306"
"211",33.255523,-103.297152,2003-12-15,"2306"
"215",33.820036,-103.277455,2003-12-15,"2306"
"218",33.841433,-103.248231,2003-12-15,"2306"
"220",33.878474,-103.233183,2003-12-15,"2306"
"222",33.630886,-103.21213,2003-12-15,"2306"
"223",33.792878,-103.204469,2003-12-15,"2306"
"224",33.268806,-103.180884,2003-12-15,"2306"
"225",33.278318,-103.169424,2003-12-15,"2306"
"227",33.104236,-103.152251,2003-12-15,"2306"
"228",33.066835,-103.123124,2003-12-15,"2306"
"232",33.822552,-103.093572,2003-12-15,"2306"
"233",33.282338,-103.057204,2003-12-15,"2306"
"234",33.773252,-103.056923,2003-12-15,"2306"
"238",33.736473,-103.010086,2003-12-15,"2306"
"239",33.089923,-103.009374,2003-12-15,"2306"
"333",33.994106,-103.756711,2004-02-19,"2306"
"335",33.69206,-103.604747,2004-02-19,"2306"
"337",33.848177,-103.581897,2004-02-19,"2306"
"338",33.931808,-103.576962,2004-02-19,"2306"
"339",33.899826,-103.566624,2004-02-19,"2306"
"340",33.965437,-103.562151,2004-02-19,"2306"
"348",33.081233,-103.2821,2004-02-19,"2306"
"349",33.008141,-103.272497,2004-02-19,"2306"
"351",33.134843,-103.224087,2004-02-19,"2306"
"352",33.320754,-103.178063,2004-02-19,"2306"
"353",33.118541,-103.084603,2004-02-19,"2306"
"355",33.023213,-103.005744,2004-02-19,"2306"
"563",33.792444,-103.192132,2006-01-01,"2306"
"564",33.130298,-103.071719,2006-01-01,"2306"
"566",33.018473,-103.005976,2006-01-01,"2306"
"1044",33.707398,-103.463278,2012-02-20,"2306"
"1047",33.670516,-103.356678,2012-02-20,"2306"
